,data,hora,sexo,idade,funcao,categoria,compra,valor
2718,2014-12-15,13:24,f,b,b,b,s,"R$ 30,00"
2719,2014-12-15,14:22,m,c,b,a,s,"R$ 20,00"
2720,2014-12-15,14:39,f,b,b,a,s,"R$ 25,00"
2721,2014-12-16,8:14,m,c,b,a,s,"R$ 340,00"
2722,2014-12-16,9:16,m,c,b,b,s,"R$ 15,00"
2723,2014-12-16,10:32,m,c,b,a,,
2724,2014-12-16,10:37,f,d,d,d,s,"R$ 90,00"
2725,2014-12-16,10:38,m,c,c,i,,
2726,2014-12-16,10:48,m,c,b,a,s,"R$ 29,00"
2727,2014-12-16,11:23,m,c,b,i,,
2728,2014-12-16,11:31,m,c,d,i,,
2729,2014-12-16,13:40,f,b,d,b,s,"R$ 20,00"
2730,2014-12-16,15:40,m,c,b,d,s,"R$ 125,00"
2731,2014-12-16,15:41,m,c,b,a,s,"R$ 280,00"
2732,2014-12-16,16:47,m,b,b,a,s,"R$ 110,00"
2733,2014-12-17,9:48,m,d,c,a,s,"R$ 25,00"
2734,2014-12-17,10:35,f,c,c,b,s,"R$ 38,00"
2735,2014-12-17,11:14,m,c,b,a,s,"R$ 20,00"
2736,2014-12-17,11:28,m,c,d,a,,
2737,2014-12-17,12:21,f,c,b,b,s,"R$ 90,00"
2738,2014-12-17,17:14,m,c,a,g,s,"R$ 150,00"
2739,2014-12-18,10:37,m,c,b,d,s,"R$ 25,00"
2740,2014-12-18,12:2,m,c,b,a,s,"R$ 133,00"
2741,2014-12-18,15:10,m,b,b,b,s,"R$ 20,00"
2742,2014-12-18,15:11,m,c,b,a,s,"R$ 20,00"
2743,2014-12-18,15:21,m,c,b,a,,
2744,2014-12-19,11:13,m,c,b,g,s,"R$ 420,00"
2745,2014-12-19,11:14,m,c,d,c,s,"R$ 180,00"
2746,2014-12-19,12:4,m,c,b,a,s,"R$ 55,00"
2747,2014-12-19,12:26,f,b,b,b,s,"R$ 40,00"
2748,2014-12-19,12:32,m,c,b,a,s,"R$ 36,00"
2749,2014-12-19,13:1,m,c,b,a,,
2750,2014-12-19,13:14,m,c,b,a,s,"R$ 48,00"
2751,2014-12-19,13:18,f,c,b,g,,
2752,2014-12-19,13:22,m,c,b,a,,
2753,2014-12-19,14:20,f,c,d,a,s,"R$ 25,00"
2754,2014-12-19,14:45,m,c,b,i,,
2755,2014-12-19,14:49,m,d,d,a,s,"R$ 55,00"
2756,2014-12-19,15:54,m,c,b,d,,
2757,2014-12-19,16:12,m,c,b,i,,
2758,2014-12-19,16:41,m,c,b,a,,
2759,2014-12-22,8:19,m,c,b,a,,
2760,2014-12-22,8:32,m,c,b,a,,
2761,2014-12-22,10:13,f,c,b,i,,
2762,2014-12-22,10:16,f,c,d,a,,
2763,2014-12-22,13:1,m,d,c,i,s,"R$ 2.070,00"
2764,2014-12-22,14:9,m,c,b,a,s,"R$ 48,00"
2765,2014-12-22,14:38,m,c,b,b,s,"R$ 70,00"
2766,2014-12-23,9:39,f,c,d,a,s,"R$ 25,00"
2767,2014-12-23,13:56,m,c,b,a,,
2768,2014-12-23,14:7,m,c,b,i,,
2769,2014-12-23,14:7,f,c,d,a,,
2770,2014-12-23,14:22,f,b,d,i,,
2771,2014-12-23,14:42,f,c,b,a,,
2772,2014-12-23,14:43,m,c,b,g,,
2773,2014-12-23,15:3,m,c,b,i,s,"R$ 80,00"
2774,2014-12-23,15:5,m,c,b,a,,
2775,2014-12-23,16:25,m,c,c,a,s,"R$ 150,00"
2776,2014-12-23,17:3,m,b,b,b,,
2777,2014-12-23,17:7,f,c,b,b,s,"R$ 90,00"
2778,2015-01-05,8:37,m,b,b,b,s,"R$ 60,00"
2779,2015-01-05,8:59,m,c,d,i,,
2780,2015-01-05,9:57,m,c,b,a,,
2781,2015-01-05,10:42,f,c,d,d,s,"R$ 50,00"
2782,2015-01-05,11:4,m,c,b,a,s,"R$ 30,00"
2783,2015-01-05,11:5,m,c,b,a,,
2784,2015-01-05,11:55,m,c,b,i,,
2785,2015-01-05,12:20,m,a,d,i,,
2786,2015-01-05,12:28,m,c,d,b,s,"R$ 90,00"
2787,2015-01-05,13:49,m,c,b,a,s,"R$ 20,00"
2788,2015-01-06,12:1,m,c,b,a,s,"R$ 40,00"
2789,2015-01-06,17:17,m,b,a,k,,
2790,2015-01-07,10:15,m,b,b,j,,
2791,2015-01-07,10:57,m,b,d,a,,
2792,2015-01-07,11:10,f,c,b,a,,
2793,2015-01-07,12:49,m,c,d,a,s,"R$ 20,00"
2794,2015-01-07,12:59,m,c,b,b,,
2795,2015-01-07,14:42,f,c,b,a,,
2796,2015-01-07,15:23,f,b,b,b,s,"R$ 20,00"
2797,2015-01-07,15:24,m,c,d,a,s,"R$ 65,00"
2798,2015-01-07,16:29,m,c,d,a,s,"R$ 10,00"
2799,2015-01-07,17:57,m,c,a,a,s,"R$ 16,00"
2800,2015-01-07,18:0,m,c,c,i,,
2801,2015-01-08,9:44,f,b,b,b,s,"R$ 90,00"
2802,2015-01-08,10:9,f,c,d,a,,
2803,2015-01-08,12:4,m,b,b,i,,
2804,2015-01-08,15:28,f,c,d,i,,
2805,2015-01-08,17:2,m,c,b,a,,
2806,2015-01-09,10:30,f,c,b,g,,
2807,2015-01-09,10:53,f,b,d,a,s,"R$ 60,00"
2808,2015-01-09,12:18,f,c,b,f,,
2809,2015-01-09,12:51,m,c,b,a,s,"R$ 80,00"
2810,2015-01-09,13:20,m,b,b,a,,
2811,2015-01-09,13:24,f,c,b,a,,
2812,2015-01-09,15:56,f,c,d,b,s,"R$ 90,00"
2813,2015-01-12,10:22,m,d,d,k,s,"R$ 1.832,00"
2814,2015-01-12,14:2,f,b,b,b,,
2815,2015-01-12,18:17,m,c,c,e,,
2816,2015-01-13,18:25,f,c,a,b,s,"R$ 10,00"
2817,2015-01-13,18:26,m,b,a,a,s,"R$ 689,00"
2818,2015-01-14,10:34,m,c,b,g,s,"R$ 170,00"
2819,2015-01-14,12:44,m,d,c,d,s,"R$ 100,00"
2820,2015-01-14,12:44,f,b,a,d,s,"R$ 125,00"
2821,2015-01-14,14:48,m,b,a,a,s,"R$ 40,00"
2822,2015-01-14,15:21,m,d,d,a,s,"R$ 30,00"
2823,2015-01-14,16:27,m,b,d,e,,
2824,2015-01-16,17:10,m,b,a,a,s,"R$ 147,00"
2825,2015-01-16,17:12,m,c,c,a,s,"R$ 48,00"
2826,2015-01-16,17:12,m,b,b,a,s,"R$ 48,00"
2827,2015-01-16,17:13,f,c,b,a,s,"R$ 124,00"
2828,2015-01-19,8:20,f,d,b,a,,
2829,2015-01-19,9:43,m,c,b,a,,
2830,2015-01-19,11:15,f,b,b,a,s,"R$ 25,00"
2831,2015-01-19,13:35,f,b,b,a,s,"R$ 40,00"
2832,2015-01-19,15:54,m,c,b,a,s,"R$ 25,00"
2833,2015-01-20,10:24,m,b,b,a,,
2834,2015-01-20,10:37,m,d,d,b,s,"R$ 90,00"
2835,2015-01-20,11:44,f,c,b,a,s,"R$ 40,00"
2836,2015-01-20,12:28,m,c,b,a,s,"R$ 20,00"
2837,2015-01-20,12:49,m,d,b,a,s,"R$ 25,00"
2838,2015-01-20,12:53,m,c,d,g,,
2839,2015-01-20,16:3,m,d,b,d,s,"R$ 50,00"
2840,2015-01-20,16:26,m,c,b,d,,
2841,2015-01-20,16:51,f,c,b,i,,
2842,2015-01-21,11:59,m,c,b,a,s,"R$ 30,00"
2843,2015-01-21,12:18,m,c,d,a,,
2844,2015-01-21,12:54,m,c,b,a,s,"R$ 42,00"
2845,2015-01-21,14:37,m,c,d,a,s,"R$ 70,00"
2846,2015-01-21,14:40,f,c,c,a,s,"R$ 50,00"
2847,2015-01-21,17:8,m,b,b,g,,
2848,2015-01-21,17:11,m,c,b,b,,
2849,2015-01-22,10:35,f,c,d,i,,
2850,2015-01-22,11:43,m,b,b,i,,
2851,2015-01-22,14:22,f,c,b,g,s,"R$ 865,00"
2852,2015-01-22,15:34,m,c,b,b,,
2853,2015-01-22,16:18,m,d,b,a,,
2854,2015-01-22,16:49,f,c,b,i,,
2855,2015-01-23,10:41,m,c,b,b,s,"R$ 160,00"
2856,2015-01-23,13:28,m,d,b,a,s,"R$ 25,00"
2857,2015-01-23,13:36,m,c,b,a,,
2858,2015-01-23,14:2,m,b,b,a,s,"R$ 35,00"
2859,2015-01-23,16:8,m,c,d,a,,
2860,2015-01-23,16:13,m,c,b,b,s,"R$ 90,00"
2861,2015-01-27,17:35,m,b,b,a,s,"R$ 10,00"
2862,2015-01-27,17:36,m,c,c,d,s,"R$ 60,00"
2863,2015-01-27,17:36,f,c,c,b,s,"R$ 15,00"
2864,2015-01-27,17:37,m,b,d,a,s,"R$ 20,00"
2865,2015-01-27,17:38,m,b,a,a,s,"R$ 25,00"
2866,2015-01-27,17:38,m,d,c,i,s,"R$ 1.890,00"
2867,2015-01-27,17:39,m,d,c,i,s,"R$ 360,00"
2868,2015-01-27,17:39,m,c,b,a,s,"R$ 25,00"
2869,2015-01-27,17:40,f,b,b,a,s,"R$ 20,00"
2870,2015-01-27,17:40,f,b,b,a,s,"R$ 25,00"
2871,2015-01-27,17:40,f,b,b,a,s,"R$ 30,00"
2872,2015-01-28,11:14,m,b,b,a,,
2873,2015-01-28,18:33,m,c,b,d,s,"R$ 40,00"
2874,2015-01-28,18:33,m,c,b,g,s,"R$ 149,00"
2875,2015-01-28,18:34,m,c,b,g,s,"R$ 65,00"
2876,2015-01-28,18:34,m,b,b,a,s,"R$ 94,00"
2877,2015-01-30,11:1,m,c,c,g,,
2878,2015-01-30,11:1,m,b,d,a,s,"R$ 20,00"
2879,2015-01-30,11:1,m,b,b,a,s,"R$ 25,00"
2880,2015-01-30,11:2,m,b,b,a,s,"R$ 398,00"
2881,2015-02-03,12:18,m,c,b,a,s,"R$ 29,00"
2882,2015-02-03,12:29,m,b,b,a,s,"R$ 25,00"
2883,2015-02-03,12:29,m,c,a,a,s,"R$ 40,00"
2884,2015-02-03,17:58,m,c,b,a,s,"R$ 55,00"
2885,2015-02-03,17:59,f,b,b,a,s,"R$ 95,00"
2886,2015-02-03,18:0,m,b,a,a,s,"R$ 16,00"
2887,2015-02-04,16:48,m,c,b,a,s,"R$ 845,00"
2888,2015-02-19,13:45,m,d,c,a,,
2889,2015-02-26,9:56,m,c,b,a,s,"R$ 129,00"
2890,2015-02-26,9:57,m,c,b,a,s,"R$ 20,00"
2891,2015-02-26,9:58,m,c,b,b,s,"R$ 20,00"
2892,2015-02-26,9:59,m,c,b,a,s,"R$ 80,00"
2893,2015-02-26,10:0,m,c,b,a,s,"R$ 25,00"
2894,2015-02-26,10:0,m,c,b,b,s,"R$ 30,00"
2895,2015-02-26,10:1,m,c,b,b,s,"R$ 70,00"
2896,2015-02-26,10:2,m,c,b,a,s,"R$ 15,00"
2897,2015-02-26,10:3,m,c,b,a,s,"R$ 35,00"
2898,2015-02-26,10:5,m,c,b,b,s,"R$ 59,00"
2899,2015-02-26,10:5,m,c,b,g,s,"R$ 149,00"
2900,2015-02-26,10:7,m,c,b,a,s,"R$ 10,00"
2901,2015-02-26,10:7,m,c,b,a,s,"R$ 30,00"
2902,2015-02-26,10:8,m,c,b,a,s,"R$ 25,00"
2903,2015-02-26,10:9,m,c,b,a,s,"R$ 5,00"
2904,2015-02-26,10:13,m,c,b,a,s,"R$ 16,90"
2905,2015-02-26,10:13,m,c,b,b,s,"R$ 20,00"
2906,2015-02-26,10:14,m,c,b,a,s,"R$ 39,00"
2907,2015-02-26,10:15,m,c,b,a,s,"R$ 42,00"
2908,2015-02-26,10:16,m,c,b,a,s,"R$ 70,00"
2909,2015-02-26,10:17,m,c,b,a,s,"R$ 105,00"
2910,2015-02-26,10:18,m,c,b,a,s,"R$ 20,00"
2911,2015-02-26,10:20,m,c,b,a,s,"R$ 62,00"
2912,2015-02-26,10:21,m,c,b,a,s,"R$ 20,00"
2913,2015-02-26,10:21,m,c,b,a,s,"R$ 90,00"
2914,2015-02-26,10:22,m,c,b,g,s,"R$ 149,00"
2915,2015-02-26,10:23,m,c,b,a,s,"R$ 40,00"
2916,2015-02-26,10:24,m,c,b,a,s,"R$ 89,00"
2917,2015-02-26,10:26,m,c,b,b,s,"R$ 90,00"
2918,2015-02-26,10:27,m,c,b,b,s,"R$ 89,00"
2919,2015-02-26,10:27,m,c,b,a,s,"R$ 70,00"
2920,2015-02-26,10:32,m,c,b,a,s,"R$ 42,00"
2921,2015-02-26,10:33,m,c,b,a,s,"R$ 90,00"
2922,2015-02-26,12:57,m,c,d,a,,
2923,2015-02-26,14:2,m,d,d,d,s,"R$ 90,00"
2924,2015-02-27,11:11,m,c,b,a,,
2925,2015-02-27,12:4,m,c,b,a,,
2926,2015-02-27,12:31,m,c,d,j,,
2927,2015-02-27,12:32,f,b,b,a,s,"R$ 30,00"
2928,2015-02-27,12:51,m,c,b,a,s,"R$ 99,00"
2929,2015-02-27,12:52,m,c,b,a,s,"R$ 42,00"
2930,2015-02-27,12:58,m,b,b,i,,
2931,2015-02-27,13:0,m,c,d,a,,
2932,2015-02-27,13:48,f,c,c,a,s,"R$ 25,00"
2933,2015-02-27,14:12,m,c,d,b,,
2934,2015-02-27,14:31,f,a,b,a,,
2935,2015-02-27,16:34,m,c,d,b,s,"R$ 140,00"
2936,2015-03-02,10:0,m,c,b,a,,
2937,2015-03-02,12:3,f,c,d,a,,
2938,2015-03-02,12:27,f,c,a,d,,
2939,2015-03-02,12:43,m,d,c,a,s,"R$ 8,00"
2940,2015-03-02,12:53,m,c,d,a,s,"R$ 110,00"
2941,2015-03-02,13:8,m,c,b,a,,
2942,2015-03-02,13:57,m,b,a,b,s,"R$ 90,00"
2943,2015-03-02,14:4,m,c,c,a,,
2944,2015-03-02,14:47,m,c,b,a,s,"R$ 30,00"
2945,2015-03-02,15:0,m,b,b,a,s,"R$ 59,00"
2946,2015-03-02,15:29,m,c,b,b,,
2947,2015-03-02,15:43,m,c,a,g,,
2948,2015-03-02,16:37,f,c,a,a,,
2949,2015-03-02,17:34,f,c,c,a,s,"R$ 159,00"
2950,2015-03-02,18:51,f,b,a,a,,
2951,2015-03-02,18:56,m,c,c,b,,
2952,2015-03-02,18:56,f,b,a,a,s,"R$ 60,00"
2953,2015-03-02,19:9,m,b,a,b,s,"R$ 90,00"
2954,2015-03-03,9:14,m,c,b,a,,
2955,2015-03-03,9:20,f,c,c,f,,
2956,2015-03-03,9:45,m,c,b,d,,
2957,2015-03-03,10:45,f,c,d,a,s,"R$ 18,00"
2958,2015-03-03,11:41,f,c,a,d,s,"R$ 390,00"
2959,2015-03-03,12:38,f,b,b,d,,
2960,2015-03-03,13:2,m,c,b,g,,
2961,2015-03-03,13:12,m,c,b,g,s,"R$ 130,00"
2962,2015-03-03,14:13,m,c,d,d,s,"R$ 25,00"
2963,2015-03-03,17:28,m,d,a,a,,
2964,2015-03-03,17:30,m,c,c,a,s,"R$ 110,00"
2965,2015-03-03,19:47,f,b,a,b,s,"R$ 80,00"
2966,2015-03-03,19:47,f,b,a,a,s,"R$ 90,00"
2967,2015-03-04,21:32,m,b,a,a,s,"R$ 25,00"
2968,2015-03-04,9:46,f,c,b,b,,
2969,2015-03-04,9:54,f,b,a,a,,
2970,2015-03-04,9:55,m,b,a,a,,
2971,2015-03-04,11:13,m,b,a,a,s,"R$ 25,00"
2972,2015-03-04,11:26,f,b,a,d,s,"R$ 55,00"
2973,2015-03-04,12:30,f,c,b,d,s,"R$ 60,00"
2974,2015-03-04,14:50,m,c,b,a,s,"R$ 30,00"
2975,2015-03-04,15:37,m,c,b,g,s,"R$ 140,00"
2976,2015-03-04,15:53,f,b,a,a,s,"R$ 25,00"
2977,2015-03-04,15:53,m,c,c,a,s,"R$ 149,00"
2978,2015-03-04,16:10,m,c,b,a,s,"R$ 62,00"
2979,2015-03-04,17:30,m,b,a,b,,
2980,2015-03-04,17:34,m,c,b,d,s,"R$ 45,00"
2981,2015-03-04,19:8,f,b,a,a,s,"R$ 30,00"
2982,2015-03-04,19:8,f,b,a,a,s,"R$ 20,00"
2983,2015-03-05,9:54,m,c,b,d,,
2984,2015-03-05,11:9,m,c,b,k,,
2985,2015-03-05,11:53,f,b,a,b,s,"R$ 40,00"
2986,2015-03-05,12:14,m,a,a,a,s,"R$ 20,00"
2987,2015-03-05,12:48,m,c,b,a,s,"R$ 100,00"
2988,2015-03-05,12:48,m,c,b,a,,
2989,2015-03-05,12:56,f,b,d,j,,
2990,2015-03-05,13:7,f,b,a,b,,
2991,2015-03-05,14:17,m,c,a,a,s,"R$ 250,00"
2992,2015-03-05,14:19,f,b,a,a,,
2993,2015-03-05,15:16,f,c,a,b,,
2994,2015-03-05,15:39,m,c,b,a,,
2995,2015-03-05,15:59,f,b,b,a,s,"R$ 50,00"
2996,2015-03-05,16:10,m,c,b,a,s,"R$ 10,00"
2997,2015-03-05,16:59,m,b,b,a,s,"R$ 40,00"
2998,2015-03-05,17:17,m,b,a,a,s,"R$ 36,00"
2999,2015-03-06,9:54,m,b,a,e,,
3000,2015-03-06,13:8,f,c,c,a,s,"R$ 120,00"
3001,2015-03-06,13:9,m,b,b,a,s,"R$ 16,00"
3002,2015-03-06,13:9,m,b,a,a,s,"R$ 165,00"
3003,2015-03-06,13:10,m,b,a,a,s,"R$ 125,00"
3004,2015-03-06,13:11,m,c,b,a,s,"R$ 70,00"
3005,2015-03-06,13:13,m,c,b,a,s,"R$ 69,00"
3006,2015-03-06,13:16,m,c,a,a,,
3007,2015-03-06,13:38,m,c,d,a,,
3008,2015-03-06,14:21,f,c,a,a,,
3009,2015-03-06,16:52,f,b,b,a,s,"R$ 10,00"
3010,2015-03-06,17:0,m,b,a,a,s,"R$ 25,00"
3011,2015-03-06,17:46,f,b,a,e,,
3012,2015-03-06,18:0,f,c,c,a,,
3013,2015-03-06,18:33,m,b,a,b,s,"R$ 90,00"
3014,2015-03-06,18:33,f,c,b,d,s,"R$ 30,00"
3015,2015-03-06,19:30,f,c,b,i,,
3016,2015-03-06,19:41,m,c,b,a,s,"R$ 15,00"
3017,2015-03-06,20:23,m,c,b,a,,
3018,2015-03-06,20:37,m,b,a,a,,
3019,2015-03-07,21:10,m,b,a,d,s,"R$ 65,00"
3020,2015-03-09,9:8,m,c,b,a,s,"R$ 8,00"
3021,2015-03-09,10:10,f,b,a,a,,
3022,2015-03-09,10:22,f,c,b,a,s,"R$ 10,00"
3023,2015-03-09,12:17,f,b,d,a,,
3024,2015-03-09,12:42,m,c,d,d,s,"R$ 115,00"
3025,2015-03-09,13:11,m,c,d,d,s,"R$ 40,00"
3026,2015-03-09,16:11,f,c,c,a,s,"R$ 20,00"
3027,2015-03-09,16:12,m,c,b,a,s,"R$ 10,00"
3028,2015-03-09,16:13,m,b,a,a,s,"R$ 30,00"
3029,2015-03-09,16:14,m,c,b,a,,
3030,2015-03-09,16:14,f,c,c,b,,
3031,2015-03-09,16:53,m,c,b,g,,
3032,2015-03-09,16:54,m,c,b,a,s,"R$ 48,00"
3033,2015-03-09,17:24,m,c,a,a,s,"R$ 49,00"
3034,2015-03-09,20:3,m,b,a,b,s,"R$ 90,00"
3035,2015-03-09,20:3,m,b,a,a,,
3036,2015-03-10,10:53,m,b,a,d,,
3037,2015-03-10,12:42,m,c,b,i,,
3038,2015-03-10,13:55,m,b,a,a,s,"R$ 90,00"
3039,2015-03-10,13:55,f,c,c,a,s,"R$ 75,00"
3040,2015-03-10,13:56,m,c,b,a,,
3041,2015-03-10,14:37,f,b,a,a,,
3042,2015-03-10,14:37,m,c,b,a,,
3043,2015-03-10,14:58,m,c,b,a,,
3044,2015-03-10,15:9,m,b,b,a,s,"R$ 30,00"
3045,2015-03-10,16:35,m,d,c,b,s,"R$ 210,00"
3046,2015-03-10,16:38,m,c,b,b,s,"R$ 120,00"
3047,2015-03-10,17:41,f,c,b,a,s,"R$ 90,00"
3048,2015-03-10,18:56,m,b,a,a,s,"R$ 20,00"
3049,2015-03-10,18:56,m,c,a,a,,
3050,2015-03-10,19:31,m,c,a,a,,
3051,2015-03-10,19:31,f,b,a,d,,
3052,2015-03-11,9:41,m,b,a,a,,
3053,2015-03-11,10:57,m,b,a,a,,
3054,2015-03-11,11:22,m,c,d,a,,
3055,2015-03-11,11:52,f,b,a,d,s,"R$ 38,00"
3056,2015-03-11,13:14,m,c,b,i,s,"R$ 124,00"
3057,2015-03-11,13:30,m,c,b,a,s,"R$ 10,00"
3058,2015-03-11,13:33,m,c,b,a,,
3059,2015-03-11,15:15,m,c,b,a,s,"R$ 30,00"
3060,2015-03-11,16:14,m,c,a,a,,
3061,2015-03-11,16:48,m,b,a,a,s,"R$ 30,00"
3062,2015-03-11,17:6,m,c,d,d,,
3063,2015-03-11,17:7,m,b,a,a,s,"R$ 20,00"
3064,2015-03-11,19:59,m,c,b,a,s,"R$ 165,00"
3065,2015-03-11,20:0,f,b,a,d,,
3066,2015-03-11,20:0,f,b,a,d,,
3067,2015-03-12,9:40,f,b,a,a,s,"R$ 250,00"
3068,2015-03-12,10:2,m,c,c,a,s,"R$ 39,00"
3069,2015-03-12,10:3,m,c,b,a,s,"R$ 42,00"
3070,2015-03-12,10:59,f,c,b,g,,
3071,2015-03-12,12:13,m,c,b,a,,
3072,2015-03-12,12:21,f,b,b,a,,
3073,2015-03-12,14:22,f,c,d,a,s,"R$ 59,00"
3074,2015-03-12,15:3,m,b,a,b,,
3075,2015-03-12,18:34,f,b,a,b,s,"R$ 120,00"
3076,2015-03-12,19:0,f,b,a,d,,
3077,2015-03-12,19:1,m,b,a,a,s,"R$ 20,00"
3078,2015-03-13,12:6,f,c,c,h,s,"R$ 25,00"
3079,2015-03-13,12:41,f,c,b,g,,
3080,2015-03-13,13:39,m,c,b,a,s,"R$ 54,00"
3081,2015-03-13,13:58,f,c,a,d,,
3082,2015-03-13,14:7,m,c,b,b,s,"R$ 110,00"
3083,2015-03-13,14:9,m,c,d,a,,
3084,2015-03-13,14:14,m,c,d,a,,
3085,2015-03-13,15:37,f,b,a,b,s,"R$ 99,00"
3086,2015-03-13,19:27,f,b,a,d,s,"R$ 25,00"
3087,2015-03-13,19:37,f,b,a,b,,
3088,2015-03-16,9:18,f,b,a,b,s,"R$ 39,00"
3089,2015-03-16,10:30,m,b,a,a,,
3090,2015-03-16,11:29,f,b,a,a,s,"R$ 25,00"
3091,2015-03-16,12:6,m,c,b,a,,
3092,2015-03-16,12:48,m,c,b,b,,
3093,2015-03-16,13:1,m,c,b,b,s,"R$ 39,00"
3094,2015-03-16,13:13,m,c,b,a,s,"R$ 25,00"
3095,2015-03-16,14:33,m,c,b,a,,
3096,2015-03-16,16:9,m,c,a,a,s,"R$ 20,00"
3097,2015-03-16,16:9,m,c,a,d,s,"R$ 23,00"
3098,2015-03-16,17:7,m,b,a,a,s,"R$ 49,00"
3099,2015-03-16,17:8,f,b,a,b,s,"R$ 64,00"
3100,2015-03-16,17:21,m,c,b,d,,
3101,2015-03-16,17:59,m,b,a,b,s,"R$ 70,00"
3102,2015-03-17,9:14,m,c,a,a,s,"R$ 30,00"
3103,2015-03-17,10:44,m,c,b,a,s,"R$ 30,00"
3104,2015-03-17,11:2,f,b,a,j,,
3105,2015-03-17,11:23,m,c,c,a,s,"R$ 149,00"
3106,2015-03-17,11:28,m,c,d,d,,
3107,2015-03-17,11:40,f,b,a,b,,
3108,2015-03-17,12:18,m,c,d,a,s,"R$ 20,00"
3109,2015-03-17,12:49,m,c,b,a,s,"R$ 39,00"
3110,2015-03-17,12:49,m,b,a,a,s,"R$ 20,00"
3111,2015-03-17,13:27,m,c,d,i,,
3112,2015-03-17,15:36,m,c,d,g,s,"R$ 298,00"
3113,2015-03-17,15:38,f,c,d,a,s,"R$ 30,00"
3114,2015-03-17,20:25,m,b,a,a,s,"R$ 152,00"
3115,2015-03-17,20:26,f,b,a,a,,
3116,2015-03-18,10:33,m,d,d,j,,
3117,2015-03-18,11:32,m,c,b,a,,
3118,2015-03-18,11:40,m,c,d,a,,
3119,2015-03-18,11:52,m,c,d,a,s,"R$ 25,00"
3120,2015-03-18,12:0,f,b,a,a,s,"R$ 20,00"
3121,2015-03-18,12:13,m,c,b,a,s,"R$ 20,00"
3122,2015-03-18,12:28,f,c,b,e,,
3123,2015-03-18,12:52,m,c,b,a,s,"R$ 180,00"
3124,2015-03-18,12:53,f,b,a,d,s,"R$ 25,00"
3125,2015-03-18,15:45,m,b,b,a,,
3126,2015-03-18,15:45,m,c,b,a,s,"R$ 42,00"
3127,2015-03-18,16:13,f,c,a,a,s,"R$ 35,00"
3128,2015-03-18,16:43,m,c,b,a,,
3129,2015-03-18,17:17,m,c,b,a,,
3130,2015-03-18,17:19,m,c,d,a,s,"R$ 120,00"
3131,2015-03-18,19:12,m,b,a,a,s,"R$ 124,00"
3132,2015-03-19,9:50,f,c,b,i,,
3133,2015-03-19,11:30,m,c,a,a,s,"R$ 20,00"
3134,2015-03-19,12:17,m,c,b,a,s,"R$ 75,00"
3135,2015-03-19,12:41,m,b,b,a,s,"R$ 8,00"
3136,2015-03-19,14:13,m,c,b,a,s,"R$ 65,00"
3137,2015-03-19,15:27,f,d,d,d,s,"R$ 190,00"
3138,2015-03-19,16:1,m,c,b,k,,
3139,2015-03-19,16:38,m,b,a,a,s,"R$ 20,00"
3140,2015-03-19,16:48,m,b,a,a,s,"R$ 15,00"
3141,2015-03-19,17:38,f,c,b,b,,
3142,2015-03-19,20:53,f,b,a,a,,
3143,2015-03-19,20:54,m,c,a,b,s,"R$ 330,30"
3144,2015-03-19,20:56,m,b,a,a,s,"R$ 62,00"
3145,2015-03-20,13:54,f,c,d,a,s,"R$ 15,00"
3146,2015-03-20,14:32,m,b,a,a,,
3147,2015-03-20,15:13,m,b,a,a,,
3148,2015-03-20,19:6,f,c,b,a,s,"R$ 60,00"
3149,2015-03-20,19:30,m,c,b,i,,
3150,2015-03-20,20:31,f,b,a,a,,
3151,2015-03-23,9:45,f,b,d,b,,
3152,2015-03-23,9:47,f,c,b,i,,
3153,2015-03-23,9:48,m,b,a,a,s,"R$ 25,00"
3154,2015-03-23,9:52,m,c,d,a,s,"R$ 9,00"
3155,2015-03-23,11:41,f,c,a,e,,
3156,2015-03-23,12:19,m,b,a,a,s,"R$ 25,00"
3157,2015-03-23,12:26,m,c,b,g,s,"R$ 159,00"
3158,2015-03-23,12:33,f,b,a,j,,
3159,2015-03-23,12:50,m,c,b,i,,
3160,2015-03-23,13:4,m,c,d,a,s,"R$ 29,00"
3161,2015-03-23,13:29,m,c,a,a,s,"R$ 69,00"
3162,2015-03-23,14:3,m,b,a,a,,
3163,2015-03-23,15:54,m,c,b,d,s,"R$ 205,00"
3164,2015-03-23,16:30,m,b,a,a,s,"R$ 39,00"
3165,2015-03-23,16:33,m,b,a,a,,
3166,2015-03-23,17:18,m,c,a,a,,
3167,2015-03-23,17:36,f,b,a,a,s,"R$ 65,00"
3168,2015-03-23,17:39,m,c,a,b,,
3169,2015-03-23,18:49,m,c,c,a,s,"R$ 16,00"
3170,2015-03-23,19:13,m,b,a,a,s,"R$ 60,00"
3171,2015-03-24,9:11,f,b,a,a,,
3172,2015-03-24,9:39,m,c,c,d,s,"R$ 60,00"
3173,2015-03-24,10:48,m,c,b,g,s,"R$ 149,00"
3174,2015-03-24,11:25,f,b,a,b,,
3175,2015-03-24,11:39,m,c,d,k,,
3176,2015-03-24,12:25,m,b,a,a,,
3177,2015-03-24,12:44,m,b,a,a,,
3178,2015-03-24,12:52,m,b,a,a,s,"R$ 42,00"
3179,2015-03-24,13:25,f,b,a,j,,
3180,2015-03-24,13:26,f,b,b,j,,
3181,2015-03-24,16:32,m,b,a,a,,
3182,2015-03-24,17:3,m,c,c,a,s,"R$ 322,00"
